id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,video,explanation
12451,3,cloze_passage,exercise,12448,"Ali: Excuse me, {{1}} this?
Sara: This is ten.
Ali: {{2}}! I want {{3}}.",word_bank|how much is~change~Five~Two~Too expensive|how much is~Too expensive~change,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12452,4,preview_card,preview,12453,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12453,4,cloze_passage,main,,"Ali: Excuse me, {{1}}?
Sara: It's {{2}} {{3}}.
Ali: Thank you!",choice|what time is it~Sorry~Change|quarter past~Ten~quarter to|three~I'm hungry~Four,0|0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12454,4,cloze_passage,exercise,12453,"Ali: Excuse me, what time is it?
Sara: {{1}} quarter past three.
Ali: {{2}}!",word_bank|Yesterday~Thank you~It's~Today|It's~Thank you,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12455,4,cloze_passage,exercise,12453,"Ali: Excuse me, what time is it?
Sara: {{1}} quarter past three.
Ali: {{2}}!",choice|Thirty~It's~Nice to meet you|Thank you~I'm hungry~Two,1|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12456,4,cloze_passage,exercise,12453,"Ali: Excuse me, {{1}}?
Sara: It's {{2}} {{3}}.
Ali: Thank you!",word_bank|quarter past~three~Today~Yesterday~what time is it|what time is it~quarter past~three,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12457,5,preview_card,preview,12458,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12458,5,cloze_passage,main,,"Ali: Excuse me, where is the {{1}}?
Sara: This is a gate. Thank you!
Ali: I have a {{2}}. I have a {{3}}.",choice|gate~Twenty~Two|passport~Twenty~I'm staying in|Seven~What time is it?~boarding pass,0|0|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12459,5,cloze_passage,exercise,12458,"Ali: {{1}}, where is the gate?
Sara: {{2}} a gate. Thank you!
Ali: I have a passport. I have a boarding pass.",word_bank|Thank you~This is~Excuse me~Suitcase|Excuse me~This is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12460,5,cloze_passage,exercise,12458,"Ali: {{1}}, where is the gate?
Sara: {{2}} a gate. Thank you!
Ali: I have a passport. I have a boarding pass.",choice|I'm hungry~Excuse me~I'm thirsty|Ten~Five~This is,1|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12461,5,cloze_passage,exercise,12458,"Ali: Excuse me, where is the {{1}}?
Sara: This is a gate. Thank you!
Ali: I have a {{2}}. I have a {{3}}.",word_bank|passport~Thank you~gate~boarding pass~Suitcase|gate~passport~boarding pass,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12462,6,preview_card,preview,12463,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12463,6,cloze_passage,main,,"Ali: Excuse me, I need a {{1}}.
Sara: {{2}}. This is a taxi.
Ali: Thank you! Straight ahead?
Sara: No, {{3}}.",choice|I'm thirsty~taxi~Fifty|Turn left~Sorry~This|Hello~Too expensive~turn right,1|0|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12464,6,cloze_passage,exercise,12463,"Ali: Excuse me, {{1}} a taxi.
Sara: Turn left. This is a taxi.
Ali: Thank you! {{2}}?
Sara: No, turn right.",word_bank|Bus~Straight ahead~I need~Thank you|I need~Straight ahead,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12465,6,cloze_passage,exercise,12463,"Ali: Excuse me, {{1}} a taxi.
Sara: Turn left. This is a taxi.
Ali: Thank you! {{2}}?
Sara: No, turn right.",choice|I need~Water~o'clock|Twelve~Straight ahead~Hello,0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12466,6,cloze_passage,exercise,12463,"Ali: Excuse me, I need a {{1}}.
Sara: {{2}}. This is a taxi.
Ali: Thank you! Straight ahead?
Sara: No, {{3}}.",word_bank|Thank you~turn right~Bus~Turn left~taxi|taxi~Turn left~turn right,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12467,7,preview_card,preview,12468,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12468,7,cloze_passage,main,,"Ali: Excuse me, I have a {{1}}.
Sara: This is a {{2}}. Room ten.
Ali: Thank you! This is {{3}}.",choice|One~reservation~Passport|a~key~Gate|It's~I have~broken,1|1|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12469,7,cloze_passage,exercise,12468,"Ali: Excuse me, {{1}} a reservation.
Sara: This is a key. {{2}} ten.
Ali: Thank you! This is broken.",word_bank|Room~Suitcase~Ten~I have|I have~Room,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12470,7,cloze_passage,exercise,12468,"Ali: Excuse me, {{1}} a reservation.
Sara: This is a key. {{2}} ten.
Ali: Thank you! This is broken.",choice|Four~Please~I have|I'm staying in~Room~Thirty,2|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12471,7,cloze_passage,exercise,12468,"Ali: Excuse me, I have a {{1}}.
Sara: This is a {{2}}. Room ten.
Ali: Thank you! This is {{3}}.",word_bank|reservation~key~Suitcase~broken~Ten|reservation~key~broken,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12472,8,preview_card,preview,12473,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12473,8,cloze_passage,main,,"Ali: Excuse me, this is a {{1}}.
Sara: Thank you! This is {{2}}.
Ali: This is {{3}}?
Sara: No, this is sweet.",choice|Ten~menu~My name is|I'm thirsty~delicious~The bill|One~spicy~Forty,1|1|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12474,8,cloze_passage,exercise,12473,"Ali: Excuse me, {{2}} a menu.
Sara: Thank you! This is delicious.
Ali: This is spicy?
Sara: No, this is {{1}}.",word_bank|sweet~Bitter~Sour~this is|sweet~this is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12475,8,cloze_passage,exercise,12473,"Ali: Excuse me, {{2}} a menu.
Sara: Thank you! This is delicious.
Ali: This is spicy?
Sara: No, this is {{1}}.",choice|sweet~Eight~I'm from|I'm staying in~this is~Change,0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12476,8,cloze_passage,exercise,12473,"Ali: Excuse me, this is a {{1}}.
Sara: Thank you! This is {{2}}.
Ali: This is {{3}}?
Sara: No, this is sweet.",word_bank|spicy~delicious~menu~Bitter~Sour|menu~delicious~spicy,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12477,9,preview_card,preview,12478,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12478,9,cloze_passage,main,,"Ali: Excuse me, this is {{1}}.
Sara: This is {{2}}. How much is this?
Ali: {{3}}, please! I have cash.",choice|Straight ahead~quarter past~too big|too small~Broken~Where is the|Discount~Broken~Where is the,2|0|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12479,9,cloze_passage,exercise,12478,"Ali: Excuse me, this is too big.
Sara: This is too small. {{2}} this?
Ali: Discount, please! I have {{1}}.",word_bank|cash~How much is~Please~Card|cash~How much is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12480,9,cloze_passage,exercise,12478,"Ali: Excuse me, this is too big.
Sara: This is too small. {{2}} this?
Ali: Discount, please! I have {{1}}.",choice|cash~Water~Excuse me|Seven~Too small~How much is,0|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12481,9,cloze_passage,exercise,12478,"Ali: Excuse me, this is {{1}}.
Sara: This is {{2}}. How much is this?
Ali: {{3}}, please! I have cash.",word_bank|too big~too small~Card~Discount~Please|too big~too small~Discount,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12482,10,preview_card,preview,12483,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12483,10,cloze_passage,main,,"Ali: {{1}} today!
Sara: Yes, {{2}}.
Ali: {{3}}! No problem.",choice|Nine~a~Nice weather|I agree~Four~I need|Too small~Congratulations~Suitcase,2|0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12484,10,cloze_passage,exercise,12483,"Ali: Nice weather {{2}}!
Sara: Yes, I agree.
Ali: Congratulations! {{1}}.",word_bank|today~I disagree~No problem~Yesterday|No problem~today,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12485,10,cloze_passage,exercise,12483,"Ali: Nice weather {{2}}!
Sara: Yes, I agree.
Ali: Congratulations! {{1}}.",choice|Too small~No problem~The bill|today~Reservation~Room,1|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12486,10,cloze_passage,exercise,12483,"Ali: {{1}} today!
Sara: Yes, {{2}}.
Ali: {{3}}! No problem.",word_bank|I agree~Yesterday~Congratulations~Nice weather~I disagree|Nice weather~I agree~Congratulations,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12487,11,preview_card,preview,12488,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12488,11,cloze_passage,main,,"Ali: Excuse me, I'm lost. {{1}}?
Sara: Yes, no problem.
Ali: I'm looking for {{2}}. {{3}}?
Sara: I don't understand. Slower please.",choice|I need~Can you help me~Tomorrow|Six~Four~this address|Nice weather~Gate~Is it far,1|2|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12489,11,cloze_passage,exercise,12488,"Ali: Excuse me, {{1}}. Can you help me?
Sara: Yes, no problem.
Ali: I'm looking for this address. Is it far?
Sara: I don't understand. {{2}}.",word_bank|Bathroom~Slower please~I'm lost~Repeat please|I'm lost~Slower please,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12490,11,cloze_passage,exercise,12488,"Ali: Excuse me, {{1}}. Can you help me?
Sara: Yes, no problem.
Ali: I'm looking for this address. Is it far?
Sara: I don't understand. {{2}}.",choice|I'm lost~Bathroom~Suitcase|Two~Slower please~Can you help me?,0|1,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12491,11,cloze_passage,exercise,12488,"Ali: Excuse me, I'm lost. {{1}}?
Sara: Yes, no problem.
Ali: I'm looking for {{2}}. {{3}}?
Sara: I don't understand. Slower please.",word_bank|Repeat please~Can you help me~this address~Bathroom~Is it far|Can you help me~this address~Is it far,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12492,12,preview_card,preview,12493,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12493,12,cloze_passage,main,,"Ali: Excuse me, I need a {{1}}.
Sara: This is a {{2}}.
Ali: Thank you! I need a {{3}}.",choice|Seven~SIM card~Eight|Turn right~Where is the~Wifi password|charger~I'm from~Thank you,1|2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12494,12,cloze_passage,exercise,12493,"Ali: Excuse me, {{1}} a SIM card.
Sara: {{2}} a Wifi password.
Ali: Thank you! I need a charger.",word_bank|I need~No signal~This is~Battery|I need~This is,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12495,12,cloze_passage,exercise,12493,"Ali: Excuse me, {{1}} a SIM card.
Sara: {{2}} a Wifi password.
Ali: Thank you! I need a charger.",choice|Passport~Eleven~I need|This is~Tomorrow~Menu,2|0,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12496,12,cloze_passage,exercise,12493,"Ali: Excuse me, I need a {{1}}.
Sara: This is a {{2}}.
Ali: Thank you! I need a {{3}}.",word_bank|SIM card~Wifi password~charger~No signal~Battery|SIM card~Wifi password~charger,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12497,13,preview_card,preview,12498,حالا یک مکالمه‌ی کوتاه می‌بینید که فقط از کلمات همین درس ساخته شده، با چند جای خالی. باید جاهای خالی را با کلمه‌ی درست پر کنید.,قبول,,,,,
12498,13,cloze_passage,main,,"Ali: Excuse me, {{1}}. {{2}}.
Sara: {{3}}!
Ali: Where is the doctor? Where is the pharmacy?",choice|Menu~I'm sick~Bus|What time is it?~It hurts~No|Reservation~Forty~Call an ambulance,1|1|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
12499,13,cloze_passage,exercise,12498,"Ali: Excuse me, I'm sick. It hurts.
Sara: Call an ambulance!
Ali: Where is the {{1}}? Where is the {{2}}?",word_bank|I'm allergic to~pharmacy~doctor~Excuse me|doctor~pharmacy,,,,,کلمه‌های درست را از بین گزینه‌ها انتخاب کنید.
12500,13,cloze_passage,exercise,12498,"Ali: Excuse me, I'm sick. It hurts.
Sara: Call an ambulance!
Ali: Where is the {{1}}? Where is the {{2}}?",choice|doctor~Yesterday~half past|I'm sick~Wifi password~pharmacy,0|2,,,,جاهای خالی را با کلمه‌ی درست پر کنید.
